TransactionID,AccountID,TransactionAmount,TransactionDate,Location,Channel
TX001536,AC00480,292.95,2023-02-16 16:23:11,Memphis,Branch
TX001537,AC00367,28.44,2023-08-31 17:43:38,Fresno,ATM
TX001538,AC00324,209.02,2023-03-03 17:08:36,El Paso,ATM
TX001539,AC00253,20.05,2023-11-29 17:43:51,Chicago,ATM
TX001540,AC00344,175.02,2023-04-10 16:23:53,Phoenix,Online
TX001541,AC00153,89.5,2023-08-21 16:22:06,Louisville,Branch
TX001542,AC00016,69.96,2023-10-16 17:43:00,Baltimore,Branch
TX001543,AC00291,146.51,2023-01-25 17:12:17,Albuquerque,ATM
TX001544,AC00362,376.78,2023-08-14 17:25:14,Nashville,Online
TX001545,AC00202,148.54,2023-12-22 16:25:16,Columbus,Branch
TX001546,AC00163,388.77,2023-12-11 16:57:08,Jacksonville,Online
TX001547,AC00123,100.38,2023-11-27 17:51:15,Seattle,Branch
TX001548,AC00054,137.23,2023-04-07 16:50:22,Fresno,Branch
TX001549,AC00172,870.3,2023-08-28 17:56:39,San Jose,ATM
TX001550,AC00176,458.94,2023-07-18 18:06:23,Detroit,Branch
TX001551,AC00093,327.35,2023-09-25 18:48:58,Memphis,Branch
TX001552,AC00310,757.15,2023-01-17 16:53:08,Raleigh,Online
TX001553,AC00127,5.64,2023-03-08 16:57:30,Boston,Online
TX001554,AC00286,47.23,2023-08-03 18:18:56,Memphis,Online
TX001555,AC00497,239.41,2023-11-01 17:23:46,Baltimore,Online
TX001556,AC00475,7.48,2023-07-03 16:46:20,San Antonio,ATM
TX001557,AC00470,170.97,2023-05-01 17:04:30,Nashville,Branch
TX001558,AC00245,262.43,2023-06-13 17:26:54,San Diego,Online
TX001559,AC00480,659.15,2023-01-31 16:02:23,Boston,ATM
TX001560,AC00011,31.53,2023-12-20 17:15:14,Kansas City,Online
TX001561,AC00362,111.66,2023-06-07 18:18:32,Washington,Online
TX001562,AC00015,250.01,2023-11-06 16:28:15,Kansas City,ATM
TX001563,AC00112,554.15,2023-04-18 17:17:37,Raleigh,ATM
TX001564,AC00057,598.66,2023-01-10 16:51:44,Charlotte,Branch
TX001565,AC00393,28.38,2023-05-18 16:24:16,Sacramento,Branch
TX001566,AC00233,16.8,2023-11-27 17:01:48,San Diego,ATM
TX001567,AC00466,896.79,2023-11-06 16:35:59,Dallas,Online
TX001568,AC00453,159.0,2023-03-06 18:04:32,Las Vegas,ATM
TX001569,AC00203,56.31,2023-09-27 17:54:16,Houston,Online
TX001570,AC00228,203.99,2023-01-20 16:34:35,Philadelphia,Online
TX001571,AC00131,50.99,2023-10-31 16:45:07,Detroit,Branch
TX001572,AC00247,101.28,2023-08-23 18:19:06,Chicago,Online
TX001573,AC00425,299.92,2023-10-09 18:41:21,Denver,ATM
TX001574,AC00123,77.54,2023-02-01 17:12:47,Phoenix,Online
TX001575,AC00139,18.35,2023-09-18 16:40:59,Nashville,Branch
TX001576,AC00379,732.53,2023-05-22 16:54:00,San Jose,ATM
TX001577,AC00059,65.11,2023-09-07 16:47:49,Nashville,ATM
TX001578,AC00233,67.07,2023-06-05 16:24:41,Los Angeles,ATM
TX001579,AC00007,137.48,2023-11-27 17:34:33,Seattle,Branch
TX001580,AC00028,398.36,2023-06-27 16:52:00,Columbus,ATM
TX001581,AC00428,469.46,2023-11-08 18:24:56,New York,ATM
TX001582,AC00242,37.58,2023-04-17 18:22:37,Indianapolis,ATM
TX001583,AC00447,160.24,2023-08-08 17:06:41,Washington,ATM
TX001584,AC00081,315.39,2023-05-26 16:52:33,New York,Branch
TX001585,AC00358,434.17,2023-01-05 16:40:09,Atlanta,ATM
TX001586,AC00254,165.91,2023-03-15 17:40:16,Jacksonville,ATM
TX001587,AC00241,211.36,2023-09-14 17:08:40,San Francisco,Branch
TX001588,AC00140,241.45,2023-07-24 16:02:33,Portland,Online
TX001589,AC00132,23.24,2023-04-13 16:41:41,Indianapolis,Branch
TX001590,AC00035,70.88,2023-12-04 16:18:39,Omaha,Branch
TX001591,AC00172,1143.67,2023-10-30 16:18:48,Atlanta,Online
TX001592,AC00016,314.52,2023-03-20 17:21:43,Memphis,ATM
TX001593,AC00382,181.81,2023-05-29 16:09:59,Austin,Online
TX001594,AC00413,854.64,2023-11-07 18:57:13,Fort Worth,Branch
TX001595,AC00297,261.19,2023-01-12 17:12:22,Oklahoma City,ATM
TX001596,AC00207,220.68,2023-10-09 18:23:25,Raleigh,Online
TX001597,AC00411,11.86,2023-09-05 16:43:36,Sacramento,Branch
TX001598,AC00105,122.65,2023-08-17 16:26:57,Columbus,Online
TX001599,AC00002,395.16,2023-07-24 16:14:05,Milwaukee,Online
TX001600,AC00410,704.69,2023-07-18 17:22:49,Las Vegas,Online
TX001601,AC00492,369.89,2023-10-18 16:44:36,San Antonio,ATM
TX001602,AC00095,10.92,2023-10-20 17:48:44,Jacksonville,ATM
TX001603,AC00058,199.14,2023-08-02 17:32:29,Seattle,Branch
TX001604,AC00405,109.43,2023-01-11 18:07:25,Denver,ATM
TX001605,AC00258,304.15,2023-11-28 16:09:34,Atlanta,Branch
TX001606,AC00257,620.54,2023-03-27 16:26:46,Omaha,Branch
TX001607,AC00317,757.79,2023-01-02 16:30:09,Charlotte,Online
TX001608,AC00409,122.81,2023-10-24 16:12:19,San Jose,Branch
TX001609,AC00337,96.25,2023-07-27 16:01:41,Houston,Online
TX001610,AC00273,1431.33,2023-01-17 17:50:51,Charlotte,ATM
TX001611,AC00056,142.55,2023-05-16 16:45:46,Kansas City,Online
TX001612,AC00259,35.94,2023-05-08 16:22:52,Fresno,Branch
TX001613,AC00102,24.86,2023-02-13 16:53:36,Jacksonville,Branch
TX001614,AC00165,103.08,2023-11-14 16:09:22,San Francisco,Online
TX001615,AC00455,116.27,2023-11-28 18:04:26,Portland,Online
TX001616,AC00030,363.84,2023-10-19 17:41:40,Columbus,Online
TX001617,AC00114,34.74,2023-04-28 16:03:41,Portland,Online
TX001618,AC00331,64.01,2023-10-30 18:14:15,Philadelphia,Branch
TX001619,AC00305,108.75,2023-10-17 16:09:20,Houston,ATM
TX001620,AC00015,50.9,2023-04-24 16:14:34,Jacksonville,Online
TX001621,AC00270,206.84,2023-09-13 18:47:47,Philadelphia,Branch
TX001622,AC00063,37.4,2023-08-01 17:54:56,Raleigh,ATM
TX001623,AC00087,154.21,2023-01-02 16:01:26,Miami,Online
TX001624,AC00130,199.37,2023-06-29 17:39:21,Chicago,Online
TX001625,AC00324,410.49,2023-07-25 16:47:16,Atlanta,Branch
TX001626,AC00220,1360.01,2023-09-25 16:51:23,Phoenix,Branch
TX001627,AC00257,18.23,2023-03-22 17:31:23,Nashville,ATM
TX001628,AC00141,398.7,2023-08-28 16:02:11,Albuquerque,ATM
TX001629,AC00422,122.14,2023-02-20 16:20:28,Omaha,Online
TX001630,AC00334,378.2,2023-01-09 17:12:40,Mesa,Branch
TX001631,AC00175,124.74,2023-11-27 16:33:20,Los Angeles,ATM
TX001632,AC00380,17.1,2023-12-25 16:56:06,Albuquerque,ATM
TX001633,AC00118,287.05,2023-04-14 16:00:51,Milwaukee,ATM
TX001634,AC00196,874.72,2023-03-03 16:21:27,San Francisco,Online
TX001635,AC00358,1762.28,2023-10-06 16:05:34,Memphis,ATM
TX001636,AC00465,40.12,2023-04-19 17:03:11,Dallas,ATM
TX001637,AC00126,125.0,2023-06-05 16:19:55,Indianapolis,Online
TX001638,AC00041,348.44,2023-11-06 17:58:34,Baltimore,Online
TX001639,AC00403,128.4,2023-03-20 17:17:27,Tucson,ATM
TX001640,AC00155,320.93,2023-06-22 16:05:35,Atlanta,Online
TX001641,AC00261,1.41,2023-06-07 17:02:33,Sacramento,ATM
TX001642,AC00480,50.52,2023-04-06 16:03:23,Los Angeles,Branch
TX001643,AC00291,383.95,2023-09-20 17:57:15,San Diego,Online
TX001644,AC00154,12.94,2023-08-28 17:08:41,Fresno,Branch
TX001645,AC00106,329.75,2023-12-25 17:31:53,Sacramento,Online
TX001646,AC00378,981.76,2023-09-25 16:23:57,Milwaukee,Online
TX001647,AC00303,40.79,2023-11-17 16:40:09,Milwaukee,ATM
TX001648,AC00004,99.25,2023-06-26 16:53:58,Phoenix,Online
TX001649,AC00157,150.6,2023-04-17 17:43:23,Miami,ATM
TX001650,AC00434,29.5,2023-07-20 18:26:11,San Antonio,Online
TX001651,AC00438,54.34,2023-12-25 18:03:33,Albuquerque,ATM
TX001652,AC00279,18.25,2023-08-16 16:41:21,Kansas City,ATM
TX001653,AC00458,633.87,2023-12-08 16:06:14,Kansas City,Online
TX001654,AC00166,81.15,2023-02-17 16:28:12,Miami,ATM
TX001655,AC00129,83.95,2023-06-14 16:16:25,New York,Online
TX001656,AC00292,410.4,2023-05-19 16:00:10,Virginia Beach,ATM
TX001657,AC00185,172.68,2023-02-20 16:07:41,Baltimore,ATM
TX001658,AC00498,139.88,2023-01-23 16:05:26,Colorado Springs,ATM
TX001659,AC00171,165.55,2023-10-02 18:21:39,Dallas,Branch
TX001660,AC00456,53.79,2023-12-05 16:01:44,Philadelphia,ATM
TX001661,AC00459,285.69,2023-12-06 18:15:42,Miami,ATM
TX001662,AC00090,532.4,2023-08-24 16:46:58,Jacksonville,ATM
TX001663,AC00289,293.85,2023-08-10 16:23:08,Charlotte,Online
TX001664,AC00063,27.94,2023-11-03 18:44:38,Atlanta,Branch
TX001665,AC00394,270.36,2023-03-03 16:57:11,Oklahoma City,ATM
TX001666,AC00241,112.66,2023-09-18 16:28:56,Philadelphia,Online
TX001667,AC00296,506.03,2023-07-12 16:14:08,Detroit,Branch
TX001668,AC00495,206.95,2023-08-03 16:19:27,Seattle,Branch
TX001669,AC00368,350.96,2023-06-08 16:26:48,Tucson,ATM
TX001670,AC00017,261.63,2023-05-29 18:27:43,Chicago,Branch
TX001671,AC00458,46.12,2023-06-05 17:28:06,Fresno,Branch
TX001672,AC00335,27.25,2023-03-20 16:02:51,Kansas City,Branch
TX001673,AC00344,1353.93,2023-11-15 17:32:11,El Paso,Branch
TX001674,AC00002,331.66,2023-09-11 17:52:59,Las Vegas,ATM
TX001675,AC00285,667.95,2023-07-27 17:51:27,Oklahoma City,ATM
TX001676,AC00091,49.84,2023-10-13 16:05:10,Chicago,ATM
TX001677,AC00399,556.04,2023-07-10 16:41:50,Denver,ATM
TX001678,AC00133,88.06,2023-10-27 17:53:06,Raleigh,Online
TX001679,AC00322,745.95,2023-12-15 16:38:43,Memphis,ATM
TX001680,AC00247,67.25,2023-07-03 16:38:45,Miami,Online
TX001681,AC00332,93.63,2023-08-21 18:11:41,New York,ATM
TX001682,AC00230,74.11,2023-07-18 16:05:40,San Jose,Branch
TX001683,AC00019,41.13,2023-03-27 17:53:15,Philadelphia,Branch
TX001684,AC00446,192.02,2023-12-19 16:11:38,Indianapolis,Online
TX001685,AC00219,291.27,2023-06-19 17:58:54,Detroit,Branch
TX001686,AC00050,296.46,2023-11-09 16:11:59,Dallas,Branch
TX001687,AC00449,341.84,2023-06-23 16:10:12,El Paso,Branch
TX001688,AC00426,98.41,2023-06-12 17:09:42,Sacramento,Online
TX001689,AC00354,109.28,2023-06-09 16:20:12,San Diego,Online
TX001690,AC00313,27.51,2023-09-20 18:16:03,Columbus,Online
TX001691,AC00442,12.18,2023-04-20 18:50:39,New York,Branch
TX001692,AC00318,207.71,2023-11-16 17:48:55,Kansas City,Online
TX001693,AC00232,25.77,2023-07-17 17:15:21,San Diego,Online
TX001694,AC00424,127.57,2023-02-27 17:17:05,Nashville,ATM
TX001695,AC00393,392.05,2023-06-19 16:32:01,Denver,ATM
TX001696,AC00175,521.01,2023-10-13 17:54:57,Seattle,Branch
TX001697,AC00108,849.76,2023-08-16 16:28:30,Seattle,ATM
TX001698,AC00067,172.5,2023-11-14 16:23:09,Columbus,Online
TX001699,AC00356,265.44,2023-01-17 16:41:18,San Antonio,ATM
TX001700,AC00244,152.34,2023-10-12 17:10:20,Omaha,Branch
TX001701,AC00244,21.13,2023-04-25 16:11:22,Dallas,Branch
TX001702,AC00411,111.55,2023-12-28 16:27:12,Denver,ATM
TX001703,AC00294,321.82,2023-07-14 16:20:55,Raleigh,Branch
TX001704,AC00205,1294.81,2023-12-11 16:53:08,Washington,Branch
TX001705,AC00155,148.77,2023-03-30 18:20:58,San Jose,Branch
TX001706,AC00305,14.08,2023-02-06 18:18:26,Dallas,Branch
TX001707,AC00048,1283.97,2023-08-09 17:32:04,Colorado Springs,ATM
TX001708,AC00366,566.33,2023-08-07 16:39:52,Charlotte,ATM
TX001709,AC00185,206.51,2023-12-18 17:09:29,Indianapolis,ATM
TX001710,AC00215,180.94,2023-07-24 16:41:18,Raleigh,Branch
TX001711,AC00283,77.9,2023-12-25 17:42:00,Washington,Branch
TX001712,AC00197,318.92,2023-05-19 18:54:32,Washington,Branch
TX001713,AC00390,583.3,2023-02-03 16:30:45,Nashville,Online
TX001714,AC00320,100.68,2023-01-12 16:44:29,Memphis,Online
TX001715,AC00020,589.64,2023-09-21 16:05:38,Charlotte,Online
TX001716,AC00500,225.93,2023-03-13 17:57:47,Omaha,Branch
TX001717,AC00289,651.55,2023-03-10 17:34:34,Phoenix,Online
TX001718,AC00121,80.97,2023-01-09 17:27:58,Seattle,Online
TX001719,AC00023,191.89,2023-06-27 16:37:04,San Antonio,Branch
TX001720,AC00490,304.75,2023-02-27 16:07:57,Austin,Branch
TX001721,AC00197,201.53,2023-11-06 16:31:43,Tucson,Online
TX001722,AC00494,8.45,2023-02-10 17:45:34,Philadelphia,ATM
TX001723,AC00193,435.98,2023-10-12 16:29:09,Mesa,Branch
TX001724,AC00451,743.24,2023-07-07 17:31:07,Indianapolis,Online
TX001725,AC00261,16.27,2023-02-13 17:58:45,Atlanta,ATM
TX001726,AC00246,290.86,2023-06-05 17:45:07,Louisville,Online
TX001727,AC00120,85.73,2023-03-01 16:09:58,Virginia Beach,ATM
TX001728,AC00189,555.71,2023-01-23 17:35:42,Boston,Branch
TX001729,AC00499,40.03,2023-01-09 17:17:53,Omaha,Branch
TX001730,AC00287,73.01,2023-10-18 18:26:25,Milwaukee,Online
TX001731,AC00087,346.12,2023-12-29 17:55:30,San Francisco,Branch
TX001732,AC00333,1.93,2023-10-19 18:06:08,Chicago,Branch
TX001733,AC00423,252.93,2023-02-06 16:05:08,Portland,ATM
TX001734,AC00108,238.54,2023-04-07 16:04:01,Indianapolis,ATM
TX001735,AC00099,1011.22,2023-08-21 18:51:11,Tucson,Branch
TX001736,AC00387,58.7,2023-03-03 16:00:01,New York,Branch
TX001737,AC00010,7.56,2023-02-06 16:38:45,Milwaukee,ATM
TX001738,AC00087,540.4,2023-02-22 16:42:17,Houston,Branch
TX001739,AC00294,264.14,2023-07-28 17:36:30,Baltimore,ATM
TX001740,AC00408,248.15,2023-06-15 16:41:00,Milwaukee,ATM
TX001741,AC00495,24.34,2023-11-29 17:15:02,Raleigh,Branch
TX001742,AC00304,428.61,2023-01-09 16:12:00,Fort Worth,ATM
TX001743,AC00053,117.66,2023-08-03 18:19:53,Memphis,Branch
TX001744,AC00432,165.8,2023-05-04 17:46:15,Nashville,Online
TX001745,AC00200,289.18,2023-08-29 16:17:55,Baltimore,ATM
TX001746,AC00438,125.39,2023-07-31 16:52:24,Los Angeles,ATM
TX001747,AC00151,305.18,2023-06-05 17:48:33,Chicago,Online
TX001748,AC00305,506.9,2023-11-01 17:44:46,Houston,Branch
TX001749,AC00142,504.12,2023-04-14 17:35:50,Baltimore,Branch
TX001750,AC00356,42.09,2023-01-20 18:31:25,Denver,Branch
TX001751,AC00155,607.28,2023-01-23 16:47:11,Baltimore,ATM
TX001752,AC00265,91.9,2023-05-15 16:19:03,Chicago,Online
TX001753,AC00122,303.43,2023-06-06 17:32:57,Virginia Beach,Branch
TX001754,AC00426,668.78,2023-10-23 17:25:04,Mesa,ATM
TX001755,AC00111,270.54,2023-04-03 18:22:02,Sacramento,ATM
TX001756,AC00405,247.93,2023-08-14 18:08:27,Indianapolis,Branch
TX001757,AC00128,34.67,2023-04-25 16:34:55,Chicago,Online
TX001758,AC00050,326.03,2023-05-09 16:54:49,New York,Online
TX001759,AC00141,148.26,2023-05-08 17:33:08,Omaha,ATM
TX001760,AC00010,1086.6,2023-05-22 17:40:46,San Diego,Online
TX001761,AC00259,373.99,2023-10-23 16:27:20,Sacramento,ATM
TX001762,AC00302,254.34,2023-09-14 17:04:03,El Paso,Online
TX001763,AC00124,819.48,2023-10-05 16:27:27,Virginia Beach,ATM
TX001764,AC00464,14.0,2023-09-06 16:24:45,San Antonio,ATM
TX001765,AC00473,57.16,2023-06-15 18:45:38,Columbus,ATM
TX001766,AC00486,282.26,2023-06-26 16:55:17,Memphis,Online
TX001767,AC00348,46.96,2023-06-30 16:44:37,Las Vegas,Online
TX001768,AC00398,473.2,2023-08-07 16:02:07,Houston,Online
TX001769,AC00267,192.97,2023-03-13 16:10:01,Sacramento,ATM
TX001770,AC00076,168.99,2023-05-01 18:38:15,Baltimore,ATM
TX001771,AC00022,1.82,2023-04-13 17:35:38,San Francisco,Online
TX001772,AC00181,40.9,2023-06-01 18:27:12,Charlotte,ATM
TX001773,AC00071,78.91,2023-03-01 17:07:06,Sacramento,Online
TX001774,AC00369,169.97,2023-12-07 17:33:16,San Diego,ATM
TX001775,AC00358,17.79,2023-02-22 17:01:35,Jacksonville,Branch
TX001776,AC00021,486.61,2023-11-28 16:17:29,Sacramento,ATM
TX001777,AC00156,148.13,2023-03-17 16:34:52,Phoenix,Branch
TX001778,AC00212,164.52,2023-12-25 16:11:46,Dallas,ATM
TX001779,AC00327,720.89,2023-12-18 17:10:48,Indianapolis,ATM
TX001780,AC00349,268.7,2023-10-03 16:16:01,Milwaukee,ATM
TX001781,AC00183,637.34,2023-09-01 16:19:43,Indianapolis,ATM
TX001782,AC00478,216.76,2023-11-09 17:26:27,Omaha,Online
TX001783,AC00398,418.02,2023-06-06 17:56:44,Los Angeles,ATM
TX001784,AC00380,292.03,2023-09-04 16:20:20,Memphis,ATM
TX001785,AC00030,251.4,2023-07-05 16:52:09,Tucson,ATM
TX001786,AC00341,184.56,2023-11-30 16:07:36,Virginia Beach,Online
TX001787,AC00162,33.76,2023-01-16 17:39:25,Seattle,Online
TX001788,AC00319,253.46,2023-05-22 16:27:35,Memphis,ATM
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Los Angeles,ATM
TX001790,AC00374,138.68,2023-06-14 16:06:24,Colorado Springs,Branch
TX001791,AC00451,42.56,2023-07-31 16:25:38,Fresno,Online
TX001792,AC00005,680.76,2023-02-27 16:38:41,Kansas City,Branch
TX001793,AC00263,53.83,2023-05-31 17:21:07,Baltimore,Branch
TX001794,AC00432,11.09,2023-10-31 16:54:40,Charlotte,Branch
TX001795,AC00274,37.81,2023-07-24 16:44:34,Colorado Springs,Branch
TX001796,AC00103,449.18,2023-12-25 17:01:44,Denver,Online
TX001797,AC00146,1135.8,2023-09-06 16:03:15,San Diego,ATM
TX001798,AC00359,297.6,2023-10-03 16:48:49,Milwaukee,Online
TX001799,AC00164,683.75,2023-02-20 18:56:31,Las Vegas,Branch
TX001800,AC00079,21.4,2023-02-13 16:14:00,Kansas City,Online
TX001801,AC00209,315.94,2023-09-29 18:23:17,Omaha,ATM
TX001802,AC00018,331.32,2023-06-05 17:24:29,Sacramento,Branch
TX001803,AC00401,223.76,2023-08-11 16:02:33,Boston,Branch
TX001804,AC00179,216.03,2023-10-27 18:28:05,Boston,ATM
TX001805,AC00274,17.42,2023-11-08 17:24:54,Dallas,ATM
TX001806,AC00354,491.91,2023-01-09 17:15:18,Milwaukee,Online
TX001807,AC00025,350.11,2023-03-13 17:10:34,Raleigh,Online
TX001808,AC00493,218.07,2023-11-06 18:42:53,Austin,Branch
TX001809,AC00339,291.09,2023-11-20 18:53:47,El Paso,Branch
TX001810,AC00454,422.14,2023-11-17 17:31:06,Albuquerque,Branch
TX001811,AC00152,613.21,2023-03-15 17:45:31,Tucson,ATM
TX001812,AC00314,73.83,2023-01-05 18:29:09,Las Vegas,Online
TX001813,AC00054,67.33,2023-04-13 18:15:52,Detroit,Online
TX001814,AC00036,26.92,2023-05-18 18:15:02,Indianapolis,ATM
TX001815,AC00397,18.3,2023-02-13 16:21:46,Mesa,Online
TX001816,AC00355,317.94,2023-01-25 17:46:40,Los Angeles,ATM
TX001817,AC00188,179.38,2023-03-13 17:16:57,Mesa,Online
TX001818,AC00222,918.95,2023-05-01 16:43:40,Seattle,Online
TX001819,AC00094,13.92,2023-05-29 17:30:14,Los Angeles,ATM
TX001820,AC00004,365.43,2023-11-23 16:51:06,Portland,ATM
TX001821,AC00021,263.59,2023-01-23 16:03:04,Dallas,Branch
TX001822,AC00102,54.8,2023-06-01 16:15:49,Albuquerque,Branch
TX001823,AC00367,141.49,2023-09-20 16:57:04,Baltimore,Online
TX001824,AC00137,31.39,2023-01-09 17:09:31,Tucson,ATM
TX001825,AC00289,93.82,2023-06-26 17:37:20,San Diego,Online
TX001826,AC00458,5.71,2023-12-01 17:35:32,Tucson,Branch
TX001827,AC00493,178.39,2023-08-15 18:22:03,Tucson,Online
TX001828,AC00059,126.91,2023-08-23 16:04:43,Kansas City,ATM
TX001829,AC00281,36.09,2023-06-16 16:19:02,Columbus,Branch
TX001830,AC00020,91.77,2023-03-15 17:39:11,Omaha,Branch
TX001831,AC00396,198.92,2023-10-23 16:47:56,Milwaukee,Online
TX001832,AC00402,137.81,2023-10-26 16:52:14,Detroit,Branch
TX001833,AC00385,136.88,2023-07-18 17:41:52,Memphis,Branch
TX001834,AC00167,133.07,2023-09-13 16:22:48,Sacramento,Branch
TX001835,AC00349,1.14,2023-10-23 16:15:08,Indianapolis,Branch
TX001836,AC00153,256.34,2023-08-21 16:42:02,Kansas City,Branch
TX001837,AC00197,56.11,2023-03-27 17:25:28,Boston,Branch
TX001838,AC00219,118.1,2023-09-25 16:07:30,Fort Worth,ATM
TX001839,AC00255,137.86,2023-08-28 16:16:57,Sacramento,Online
TX001840,AC00035,813.78,2023-08-07 17:42:03,Atlanta,ATM
TX001841,AC00003,237.97,2023-01-09 17:26:46,Columbus,ATM
TX001842,AC00136,684.96,2023-01-09 16:19:47,Mesa,ATM
TX001843,AC00337,878.63,2023-04-06 16:59:33,Columbus,ATM
TX001844,AC00265,276.56,2023-04-10 17:26:14,Austin,Branch
TX001845,AC00356,8.75,2023-06-15 16:10:51,Louisville,ATM
TX001846,AC00305,637.48,2023-09-18 16:27:52,Colorado Springs,Online
TX001847,AC00300,103.15,2023-08-30 17:56:47,San Diego,Branch
TX001848,AC00301,505.6,2023-02-14 17:56:46,Denver,Branch
TX001849,AC00154,371.86,2023-02-20 17:28:57,Miami,ATM
TX001850,AC00201,14.26,2023-11-27 17:04:28,Virginia Beach,Branch
TX001851,AC00004,13.16,2023-05-01 17:36:10,Mesa,Branch
TX001852,AC00237,167.92,2023-06-26 17:54:14,Memphis,ATM
TX001853,AC00304,73.01,2023-05-09 17:02:28,Houston,ATM
TX001854,AC00086,201.5,2023-07-14 18:11:41,Dallas,Online
TX001855,AC00483,150.3,2023-08-07 17:25:53,Las Vegas,Online
TX001856,AC00288,23.7,2023-10-26 17:51:32,San Francisco,ATM
TX001857,AC00134,49.59,2023-08-25 16:45:20,Boston,Branch
TX001858,AC00130,720.13,2023-02-14 17:58:31,Omaha,ATM
TX001859,AC00393,134.92,2023-10-31 16:46:18,Los Angeles,Online
TX001860,AC00029,116.97,2023-07-12 16:52:54,Oklahoma City,ATM
TX001861,AC00228,11.06,2023-11-01 17:59:04,Colorado Springs,ATM
TX001862,AC00131,88.29,2023-01-20 16:46:06,Houston,Online
TX001863,AC00233,5.81,2023-06-23 17:36:28,Houston,ATM
TX001864,AC00017,103.48,2023-01-30 16:04:17,Baltimore,ATM
TX001865,AC00071,156.74,2023-02-24 18:22:31,Oklahoma City,ATM
TX001866,AC00128,505.14,2023-01-03 17:33:54,Portland,ATM
TX001867,AC00073,31.06,2023-11-20 16:59:13,Kansas City,ATM
TX001868,AC00353,7.61,2023-09-21 18:13:38,Atlanta,ATM
TX001869,AC00209,276.16,2023-02-13 16:14:17,Portland,ATM
TX001870,AC00396,145.77,2023-04-05 16:08:13,Memphis,ATM
TX001871,AC00439,369.44,2023-11-20 17:11:02,Detroit,Online
TX001872,AC00063,558.86,2023-03-15 17:27:37,Austin,ATM
TX001873,AC00203,429.15,2023-03-09 16:21:09,Las Vegas,Branch
TX001874,AC00394,36.74,2023-02-06 17:21:37,Tucson,Branch
TX001875,AC00258,79.14,2023-04-12 17:21:31,Portland,Online
TX001876,AC00144,132.48,2023-08-09 18:38:49,Charlotte,Branch
TX001877,AC00169,136.48,2023-08-14 16:46:26,Charlotte,Online
TX001878,AC00285,203.76,2023-10-02 16:33:09,Colorado Springs,Branch
TX001879,AC00047,750.95,2023-09-08 18:16:31,Chicago,Branch
TX001880,AC00460,0.84,2024-01-01 16:45:56,Austin,ATM
TX001881,AC00073,257.18,2023-07-10 17:00:03,Los Angeles,Online
TX001882,AC00253,767.66,2023-05-08 17:44:34,San Jose,ATM
TX001883,AC00320,182.29,2023-05-10 16:55:57,San Diego,Online
TX001884,AC00462,184.51,2023-09-04 16:34:53,Portland,Online
TX001885,AC00071,451.31,2023-12-04 16:57:39,Fort Worth,ATM
TX001886,AC00363,144.1,2023-07-07 17:24:42,Chicago,Branch
TX001887,AC00448,72.5,2023-04-10 17:48:18,Fort Worth,ATM
TX001888,AC00206,74.11,2023-09-08 16:09:45,Virginia Beach,Online
TX001889,AC00181,22.15,2023-05-03 16:26:08,Denver,Branch
TX001890,AC00213,777.92,2023-06-12 18:56:58,Austin,Branch
TX001891,AC00470,790.07,2023-05-26 17:32:29,Miami,Online
TX001892,AC00451,406.33,2023-10-02 16:41:51,Miami,Branch
TX001893,AC00192,767.41,2023-09-07 16:28:19,Fort Worth,ATM
TX001894,AC00378,4.58,2023-10-19 16:13:30,Atlanta,Online
TX001895,AC00143,447.83,2023-08-15 16:22:06,Atlanta,Branch
TX001896,AC00499,49.67,2023-02-20 18:48:52,Atlanta,Online
TX001897,AC00168,77.83,2023-12-27 16:40:01,Kansas City,Branch
TX001898,AC00085,702.87,2023-06-07 17:06:21,Washington,ATM
TX001899,AC00144,133.56,2023-01-24 18:43:06,Atlanta,Online
TX001900,AC00185,868.05,2023-01-12 16:35:36,San Diego,Online
TX001901,AC00338,52.87,2023-03-31 17:25:22,Indianapolis,Branch
TX001902,AC00384,179.0,2023-09-06 16:01:35,Houston,ATM
TX001903,AC00336,1168.26,2023-06-12 16:25:21,Philadelphia,Online
TX001904,AC00003,384.11,2023-05-15 16:35:43,Fort Worth,ATM
TX001905,AC00378,227.61,2023-08-07 16:16:26,Houston,Online
TX001906,AC00217,40.83,2023-08-16 16:40:51,Indianapolis,ATM
TX001907,AC00280,19.76,2023-03-31 17:50:09,Nashville,ATM
TX001908,AC00184,484.24,2023-05-29 16:40:15,Raleigh,Branch
TX001909,AC00456,494.66,2023-06-19 16:59:35,Houston,Online
TX001910,AC00151,301.47,2023-01-26 16:13:15,Colorado Springs,Branch
TX001911,AC00366,199.09,2023-05-19 16:54:16,Detroit,Online
TX001912,AC00383,38.95,2023-10-18 16:44:17,Los Angeles,Online
TX001913,AC00076,515.94,2023-12-22 16:42:33,San Francisco,ATM
TX001914,AC00290,41.93,2023-02-13 16:44:18,Fresno,ATM
TX001915,AC00347,137.84,2023-11-13 16:03:01,Omaha,ATM
TX001916,AC00034,95.35,2023-07-26 16:27:19,Chicago,Online
TX001917,AC00373,93.14,2023-01-02 16:47:11,Memphis,Online
TX001918,AC00382,1427.71,2023-01-24 17:26:34,New York,Branch
TX001919,AC00463,79.33,2023-12-06 16:10:00,Las Vegas,Online
